iso_code,continent,location,population,population_density,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
BGD,Asia,Bangladesh,166303494,1265.036,6/30/2021,10103015,5823245,4279770,1872
BGD,Asia,Bangladesh,166303494,1265.036,7/1/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/2/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/3/2021,10104748,5823245,4281503,
BGD,Asia,Bangladesh,166303494,1265.036,7/4/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/5/2021,10106136,5823245,4282891,
BGD,Asia,Bangladesh,166303494,1265.036,7/6/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/7/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/8/2021,10107557,5823245,4284312,
BGD,Asia,Bangladesh,166303494,1265.036,7/9/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/10/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/11/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/12/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/13/2021,10108224,5823265,4284959,
BGD,Asia,Bangladesh,166303494,1265.036,7/14/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/15/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/16/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/17/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/18/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/19/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/20/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/21/2021,10112604,5823265,4289339,
BGD,Asia,Bangladesh,166303494,1265.036,7/22/2021,10320579,6031105,4289474,207975
BGD,Asia,Bangladesh,166303494,1265.036,7/23/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,7/24/2021,10322957,6033439,4289518,
BGD,Asia,Bangladesh,166303494,1265.036,7/25/2021,10366468,6076310,4290158,43511
BGD,Asia,Bangladesh,166303494,1265.036,7/26/2021,10404676,6114127,4290549,38208
BGD,Asia,Bangladesh,166303494,1265.036,7/27/2021,10472964,6181065,4291899,68288
BGD,Asia,Bangladesh,166303494,1265.036,7/28/2021,10920876,6622525,4298351,447912
BGD,Asia,Bangladesh,166303494,1265.036,7/29/2021,11189663,6883277,4306386,268787
BGD,Asia,Bangladesh,166303494,1265.036,7/30/2021,11734447,7428061,4306386,544784
BGD,Asia,Bangladesh,166303494,1265.036,7/31/2021,12849265,8520221,4329044,1114818
BGD,Asia,Bangladesh,166303494,1265.036,8/1/2021,13141815,8803650,4338165,292550
BGD,Asia,Bangladesh,166303494,1265.036,8/2/2021,13455373,9105713,4349660,313558
BGD,Asia,Bangladesh,166303494,1265.036,8/3/2021,14103674,9715105,4388569,648301
BGD,Asia,Bangladesh,166303494,1265.036,8/4/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,8/5/2021,14510568,10060879,4449689,
BGD,Asia,Bangladesh,166303494,1265.036,8/6/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,8/7/2021,14699590,10235458,4464132,
BGD,Asia,Bangladesh,166303494,1265.036,8/8/2021,17678802,13159099,4519703,2979212
BGD,Asia,Bangladesh,166303494,1265.036,8/9/2021,18675672,14062404,4613268,996870
BGD,Asia,Bangladesh,166303494,1265.036,8/10/2021,19288874,14556745,4732129,613202
BGD,Asia,Bangladesh,166303494,1265.036,8/11/2021,19785800,14875182,4910618,496926
BGD,Asia,Bangladesh,166303494,1265.036,8/12/2021,20198481,15128897,5069584,412681
BGD,Asia,Bangladesh,166303494,1265.036,8/13/2021,20362016,15210889,5151127,163535
BGD,Asia,Bangladesh,166303494,1265.036,8/14/2021,20641652,15417404,5224248,279636
BGD,Asia,Bangladesh,166303494,1265.036,8/15/2021,20918340,15567318,5351022,276688
BGD,Asia,Bangladesh,166303494,1265.036,8/16/2021,20992637,15567318,5425319,74297
BGD,Asia,Bangladesh,166303494,1265.036,8/17/2021,21432342,15742198,5690144,439705
BGD,Asia,Bangladesh,166303494,1265.036,8/18/2021,21767854,15898019,5869835,335512
BGD,Asia,Bangladesh,166303494,1265.036,8/19/2021,22166720,16083447,6083273,398866
BGD,Asia,Bangladesh,166303494,1265.036,8/20/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,8/21/2021,22415481,16258753,6156728,
BGD,Asia,Bangladesh,166303494,1265.036,8/22/2021,22813877,16491181,6322696,398396
BGD,Asia,Bangladesh,166303494,1265.036,8/23/2021,23267430,16765756,6501674,453553
BGD,Asia,Bangladesh,166303494,1265.036,8/24/2021,23737677,17054356,6683321,470247
BGD,Asia,Bangladesh,166303494,1265.036,8/25/2021,24251390,17348143,6903247,513713
BGD,Asia,Bangladesh,166303494,1265.036,8/26/2021,24781134,17648128,7133006,529744
BGD,Asia,Bangladesh,166303494,1265.036,8/27/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,8/28/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,8/29/2021,25542041,18131561,7410480,
BGD,Asia,Bangladesh,166303494,1265.036,8/30/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,8/31/2021,26471819,18580195,7891624,
BGD,Asia,Bangladesh,166303494,1265.036,9/1/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,9/2/2021,26993280,18746000,8247280,
BGD,Asia,Bangladesh,166303494,1265.036,9/3/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,9/4/2021,27343557,18945025,8398532,
BGD,Asia,Bangladesh,166303494,1265.036,9/5/2021,27715325,19150115,8565210,371768
BGD,Asia,Bangladesh,166303494,1265.036,9/6/2021,28074272,19340488,8733784,358947
BGD,Asia,Bangladesh,166303494,1265.036,9/7/2021,28576527,19613839,8962688,502255
BGD,Asia,Bangladesh,166303494,1265.036,9/8/2021,31596628,19840998,11755630,3020101
BGD,Asia,Bangladesh,166303494,1265.036,9/9/2021,32751434,20141795,12609639,1154806
BGD,Asia,Bangladesh,166303494,1265.036,9/10/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,9/11/2021,33713954,20436050,13277904,
BGD,Asia,Bangladesh,166303494,1265.036,9/12/2021,34288574,20656175,13632399,574620
BGD,Asia,Bangladesh,166303494,1265.036,9/13/2021,34779989,20911189,13868800,491415
BGD,Asia,Bangladesh,166303494,1265.036,9/14/2021,35188485,21139916,14048569,408496
BGD,Asia,Bangladesh,166303494,1265.036,9/15/2021,35483633,21323646,14159987,295148
BGD,Asia,Bangladesh,166303494,1265.036,9/16/2021,35861843,21559401,14302442,378210
BGD,Asia,Bangladesh,166303494,1265.036,9/17/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,9/18/2021,36298150,21836090,14462060,
BGD,Asia,Bangladesh,166303494,1265.036,9/19/2021,36832791,22148103,14684688,534641
BGD,Asia,Bangladesh,166303494,1265.036,9/20/2021,37400947,22491063,14909884,568156
BGD,Asia,Bangladesh,166303494,1265.036,9/21/2021,37936542,22821357,15115185,535595
BGD,Asia,Bangladesh,166303494,1265.036,9/22/2021,38516436,23164422,15352014,579894
BGD,Asia,Bangladesh,166303494,1265.036,9/23/2021,39118015,23509860,15608155,601579
BGD,Asia,Bangladesh,166303494,1265.036,9/24/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,9/25/2021,39638948,23783472,15855476,
BGD,Asia,Bangladesh,166303494,1265.036,9/26/2021,40317634,24194096,16123538,678686
BGD,Asia,Bangladesh,166303494,1265.036,9/27/2021,40976791,24575140,16401651,659157
BGD,Asia,Bangladesh,166303494,1265.036,9/28/2021,41466455,24877392,16589063,489664
BGD,Asia,Bangladesh,166303494,1265.036,9/29/2021,48225447,31502515,16722932,6758992
BGD,Asia,Bangladesh,166303494,1265.036,9/30/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/1/2021,49559691,32688608,16871083,
BGD,Asia,Bangladesh,166303494,1265.036,10/2/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/3/2021,50785915,33663082,17122833,
BGD,Asia,Bangladesh,166303494,1265.036,10/4/2021,51375351,34114445,17260906,589436
BGD,Asia,Bangladesh,166303494,1265.036,10/5/2021,51928350,34525911,17402439,552999
BGD,Asia,Bangladesh,166303494,1265.036,10/6/2021,52528324,34972074,17556250,599974
BGD,Asia,Bangladesh,166303494,1265.036,10/7/2021,53089129,35378370,17710759,560805
BGD,Asia,Bangladesh,166303494,1265.036,10/8/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/9/2021,53280648,35513117,17767531,
BGD,Asia,Bangladesh,166303494,1265.036,10/10/2021,54191063,36162135,18028928,910415
BGD,Asia,Bangladesh,166303494,1265.036,10/11/2021,54798986,36580037,18218949,607923
BGD,Asia,Bangladesh,166303494,1265.036,10/12/2021,55279822,36897472,18382350,480836
BGD,Asia,Bangladesh,166303494,1265.036,10/13/2021,55723900,37180111,18543789,444078
BGD,Asia,Bangladesh,166303494,1265.036,10/14/2021,56118944,37436111,18682833,395044
BGD,Asia,Bangladesh,166303494,1265.036,10/15/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/16/2021,56133021,37450120,18682901,
BGD,Asia,Bangladesh,166303494,1265.036,10/17/2021,56317857,37575990,18741867,184836
BGD,Asia,Bangladesh,166303494,1265.036,10/18/2021,57279405,38180638,19098767,961548
BGD,Asia,Bangladesh,166303494,1265.036,10/19/2021,57876338,38544256,19332082,596933
BGD,Asia,Bangladesh,166303494,1265.036,10/20/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/21/2021,58438612,38875016,19563596,
BGD,Asia,Bangladesh,166303494,1265.036,10/22/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/23/2021,60153454,39888958,20264496,
BGD,Asia,Bangladesh,166303494,1265.036,10/24/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/25/2021,60871683,40281045,20590638,
BGD,Asia,Bangladesh,166303494,1265.036,10/26/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/27/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/28/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/29/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/30/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,10/31/2021,70510078,41784170,28725908,
BGD,Asia,Bangladesh,166303494,1265.036,11/1/2021,71392153,42156550,29235603,882075
BGD,Asia,Bangladesh,166303494,1265.036,11/2/2021,72027089,42464397,29562692,634936
BGD,Asia,Bangladesh,166303494,1265.036,11/3/2021,72711848,42816155,29895693,684759
BGD,Asia,Bangladesh,166303494,1265.036,11/4/2021,73306117,43100706,30205411,594269
BGD,Asia,Bangladesh,166303494,1265.036,11/5/2021,,,,
BGD,Asia,Bangladesh,166303494,1265.036,11/6/2021,73875852,43356721,30519131,
BGD,Asia,Bangladesh,166303494,1265.036,11/7/2021,75557364,44688518,30868846,1681512
BTN,Asia,Bhutan,779900,21.188,3/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,3/31/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,4/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,5/31/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,6/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,7/31/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,8/31/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,9/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/23/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/24/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/25/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/26/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/27/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/28/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/29/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/30/2020,,,,
BTN,Asia,Bhutan,779900,21.188,10/31/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/1/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/2/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/3/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/4/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/5/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/6/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/7/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/8/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/9/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/10/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/11/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/12/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/13/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/14/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/15/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/16/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/17/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/18/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/19/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/20/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/21/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/22/2020,,,,
BTN,Asia,Bhutan,779900,21.188,11/23/2020,,,,
